"rowname","MeanDecreaseGini","Rank","Study","RepeatTimes","Fold","FeatureCount"
"Holdemania_filiformis",0.817759266528435,4,"ThomasAM_2018a",4,4,40
"Porphyromonas_asaccharolytica",0.566430045721509,18,"ThomasAM_2018a",4,4,40
"Roseburia_inulinivorans",0.787288451260837,6,"ThomasAM_2018a",4,4,40
"Gordonibacter_pamelaeae",0.378266475476298,24,"ThomasAM_2018a",4,4,40
"Clostridium_leptum",0.465273152835977,20,"ThomasAM_2018a",4,4,40
"Bacteroides_stercoris",0.658340776401968,10,"ThomasAM_2018a",4,4,40
"Mitsuokella_unclassified",0.186373339876933,32,"ThomasAM_2018a",4,4,40
"Pseudomonas_aeruginosa",0.322828435488862,26,"ThomasAM_2018a",4,4,40
"Bifidobacterium_catenulatum",0.651280424288097,12,"ThomasAM_2018a",4,4,40
"Odoribacter_splanchnicus",0.645836671065373,13,"ThomasAM_2018a",4,4,40
"Bifidobacterium_pseudocatenulatum",0.291886986089221,29,"ThomasAM_2018a",4,4,40
"Erysipelotrichaceae_bacterium_21_3",0.432714762690945,22,"ThomasAM_2018a",4,4,40
"Dorea_formicigenerans",0.561460890176511,19,"ThomasAM_2018a",4,4,40
"Bacteroides_massiliensis",0.628858203988167,14,"ThomasAM_2018a",4,4,40
"Ruminococcus_torques",0.839909989439813,3,"ThomasAM_2018a",4,4,40
"Subdoligranulum_unclassified",0.881281342242448,2,"ThomasAM_2018a",4,4,40
"Streptococcus_parasanguinis",0.364063889418238,25,"ThomasAM_2018a",4,4,40
"Bacteroides_caccae",0.808336588730662,5,"ThomasAM_2018a",4,4,40
"Collinsella_aerofaciens",0.681908956026589,9,"ThomasAM_2018a",4,4,40
"Alistipes_unclassified",0.191967335681077,31,"ThomasAM_2018a",4,4,40
"Bacteroides_thetaiotaomicron",0.770205756796983,7,"ThomasAM_2018a",4,4,40
"Odoribacter_unclassified",0.320033728663619,27,"ThomasAM_2018a",4,4,40
"Solobacterium_moorei",0.116877690624566,35,"ThomasAM_2018a",4,4,40
"Rothia_mucilaginosa",0.437056962178142,21,"ThomasAM_2018a",4,4,40
"Bifidobacterium_longum",0.89207110698506,1,"ThomasAM_2018a",4,4,40
"Streptococcus_australis",0.184007169115123,33,"ThomasAM_2018a",4,4,40
"Bacteroides_eggerthii",0.571341915540833,17,"ThomasAM_2018a",4,4,40
"Coprococcus_catus",0.655415187788202,11,"ThomasAM_2018a",4,4,40
"Bifidobacterium_adolescentis",0.751772105787756,8,"ThomasAM_2018a",4,4,40
"Olsenella_unclassified",0.23324505225229,30,"ThomasAM_2018a",4,4,40
"Clostridium_nexile",0.109559488213783,36,"ThomasAM_2018a",4,4,40
"Streptococcus_vestibularis",0.183885838555539,34,"ThomasAM_2018a",4,4,40
"Blautia_producta",0.095183965826651,37,"ThomasAM_2018a",4,4,40
"Prevotella_stercorea",0.0946049694146624,38,"ThomasAM_2018a",4,4,40
"Fusobacterium_mortiferum",0.0945553754023146,39,"ThomasAM_2018a",4,4,40
"Enterococcus_faecium",0.293814373472716,28,"ThomasAM_2018a",4,4,40
"Gemella_morbillorum",0.0611450649654753,40,"ThomasAM_2018a",4,4,40
"Morganella_morganii",0.398067328110188,23,"ThomasAM_2018a",4,4,40
"Desulfovibrio_desulfuricans",0.618754615020941,15,"ThomasAM_2018a",4,4,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.593855025515234,16,"ThomasAM_2018a",4,4,40
"Holdemania_filiformis",0.651323546609148,11,"ThomasAM_2018a",4,3,40
"Porphyromonas_asaccharolytica",0.386453717999387,24,"ThomasAM_2018a",4,3,40
"Roseburia_inulinivorans",0.613825625496516,12,"ThomasAM_2018a",4,3,40
"Gordonibacter_pamelaeae",0.398548016330783,23,"ThomasAM_2018a",4,3,40
"Clostridium_leptum",0.562552262222843,14,"ThomasAM_2018a",4,3,40
"Bacteroides_stercoris",0.579818236899397,13,"ThomasAM_2018a",4,3,40
"Mitsuokella_unclassified",0.2683568945727,30,"ThomasAM_2018a",4,3,40
"Pseudomonas_aeruginosa",0.458535121331719,19,"ThomasAM_2018a",4,3,40
"Bifidobacterium_catenulatum",0.497761616274363,17,"ThomasAM_2018a",4,3,40
"Odoribacter_splanchnicus",0.753431008012728,8,"ThomasAM_2018a",4,3,40
"Bifidobacterium_pseudocatenulatum",0.481095919388682,18,"ThomasAM_2018a",4,3,40
"Erysipelotrichaceae_bacterium_21_3",0.521429963272218,16,"ThomasAM_2018a",4,3,40
"Dorea_formicigenerans",0.430592441620325,21,"ThomasAM_2018a",4,3,40
"Bacteroides_massiliensis",0.421158467728593,22,"ThomasAM_2018a",4,3,40
"Ruminococcus_torques",0.830997462012568,4,"ThomasAM_2018a",4,3,40
"Subdoligranulum_unclassified",0.974009711164827,2,"ThomasAM_2018a",4,3,40
"Streptococcus_parasanguinis",0.366085717803492,25,"ThomasAM_2018a",4,3,40
"Bacteroides_caccae",0.783447430349943,7,"ThomasAM_2018a",4,3,40
"Collinsella_aerofaciens",0.788234060440469,6,"ThomasAM_2018a",4,3,40
"Alistipes_unclassified",0.28563912735794,28,"ThomasAM_2018a",4,3,40
"Bacteroides_thetaiotaomicron",0.848039409026708,3,"ThomasAM_2018a",4,3,40
"Odoribacter_unclassified",0.271867962454051,29,"ThomasAM_2018a",4,3,40
"Solobacterium_moorei",0.313177775290375,26,"ThomasAM_2018a",4,3,40
"Rothia_mucilaginosa",0.312547104718212,27,"ThomasAM_2018a",4,3,40
"Bifidobacterium_longum",0.989346527422408,1,"ThomasAM_2018a",4,3,40
"Streptococcus_australis",0.157706613323731,38,"ThomasAM_2018a",4,3,40
"Bacteroides_eggerthii",0.453181796185837,20,"ThomasAM_2018a",4,3,40
"Coprococcus_catus",0.656001017302144,10,"ThomasAM_2018a",4,3,40
"Bifidobacterium_adolescentis",0.827097546688619,5,"ThomasAM_2018a",4,3,40
"Olsenella_unclassified",0.256956774829837,31,"ThomasAM_2018a",4,3,40
"Clostridium_nexile",0.0641035952886296,39,"ThomasAM_2018a",4,3,40
"Streptococcus_vestibularis",0.201055521212355,34,"ThomasAM_2018a",4,3,40
"Blautia_producta",0.254397922316647,32,"ThomasAM_2018a",4,3,40
"Prevotella_stercorea",0.185622478378639,36,"ThomasAM_2018a",4,3,40
"Fusobacterium_mortiferum",0.200425437814744,35,"ThomasAM_2018a",4,3,40
"Enterococcus_faecium",0.177170999264141,37,"ThomasAM_2018a",4,3,40
"Gemella_morbillorum",0.0591587339755498,40,"ThomasAM_2018a",4,3,40
"Morganella_morganii",0.239881855935661,33,"ThomasAM_2018a",4,3,40
"Desulfovibrio_desulfuricans",0.531017157139068,15,"ThomasAM_2018a",4,3,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.683310892789316,9,"ThomasAM_2018a",4,3,40
"Holdemania_filiformis",0.751786863785332,8,"ThomasAM_2018a",4,2,40
"Porphyromonas_asaccharolytica",0.250125191888624,29,"ThomasAM_2018a",4,2,40
"Roseburia_inulinivorans",0.694803798141343,10,"ThomasAM_2018a",4,2,40
"Gordonibacter_pamelaeae",0.507425603373545,18,"ThomasAM_2018a",4,2,40
"Clostridium_leptum",0.54624032012565,16,"ThomasAM_2018a",4,2,40
"Bacteroides_stercoris",0.491093229773403,19,"ThomasAM_2018a",4,2,40
"Mitsuokella_unclassified",0.125412322129566,38,"ThomasAM_2018a",4,2,40
"Pseudomonas_aeruginosa",0.484627958704403,20,"ThomasAM_2018a",4,2,40
"Bifidobacterium_catenulatum",0.545371225800988,17,"ThomasAM_2018a",4,2,40
"Odoribacter_splanchnicus",0.835371340975219,3,"ThomasAM_2018a",4,2,40
"Bifidobacterium_pseudocatenulatum",0.240389965383527,30,"ThomasAM_2018a",4,2,40
"Erysipelotrichaceae_bacterium_21_3",0.580392089516878,13,"ThomasAM_2018a",4,2,40
"Dorea_formicigenerans",0.474550646527651,21,"ThomasAM_2018a",4,2,40
"Bacteroides_massiliensis",0.45927583351185,22,"ThomasAM_2018a",4,2,40
"Ruminococcus_torques",0.749335877127276,9,"ThomasAM_2018a",4,2,40
"Subdoligranulum_unclassified",0.890191338257661,2,"ThomasAM_2018a",4,2,40
"Streptococcus_parasanguinis",0.445412361398998,23,"ThomasAM_2018a",4,2,40
"Bacteroides_caccae",0.806346313248687,4,"ThomasAM_2018a",4,2,40
"Collinsella_aerofaciens",0.79648225196801,6,"ThomasAM_2018a",4,2,40
"Alistipes_unclassified",0.329249477353735,26,"ThomasAM_2018a",4,2,40
"Bacteroides_thetaiotaomicron",0.791834636383791,7,"ThomasAM_2018a",4,2,40
"Odoribacter_unclassified",0.203237324357182,34,"ThomasAM_2018a",4,2,40
"Solobacterium_moorei",0.324698584991844,27,"ThomasAM_2018a",4,2,40
"Rothia_mucilaginosa",0.434304767006165,24,"ThomasAM_2018a",4,2,40
"Bifidobacterium_longum",0.805656602081736,5,"ThomasAM_2018a",4,2,40
"Streptococcus_australis",0.226636981174609,32,"ThomasAM_2018a",4,2,40
"Bacteroides_eggerthii",0.608776177280008,12,"ThomasAM_2018a",4,2,40
"Coprococcus_catus",0.579605883933763,14,"ThomasAM_2018a",4,2,40
"Bifidobacterium_adolescentis",0.906432818624457,1,"ThomasAM_2018a",4,2,40
"Olsenella_unclassified",0.304165547440545,28,"ThomasAM_2018a",4,2,40
"Clostridium_nexile",0.0335975583585388,40,"ThomasAM_2018a",4,2,40
"Streptococcus_vestibularis",0.218645633621494,33,"ThomasAM_2018a",4,2,40
"Blautia_producta",0.153357033001035,36,"ThomasAM_2018a",4,2,40
"Prevotella_stercorea",0.0966646150553163,39,"ThomasAM_2018a",4,2,40
"Fusobacterium_mortiferum",0.229997762795845,31,"ThomasAM_2018a",4,2,40
"Enterococcus_faecium",0.177778196593897,35,"ThomasAM_2018a",4,2,40
"Gemella_morbillorum",0.151461201954465,37,"ThomasAM_2018a",4,2,40
"Morganella_morganii",0.382973979007467,25,"ThomasAM_2018a",4,2,40
"Desulfovibrio_desulfuricans",0.554332209127924,15,"ThomasAM_2018a",4,2,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.632944031529475,11,"ThomasAM_2018a",4,2,40
"Holdemania_filiformis",0.578235414514392,13,"ThomasAM_2018a",4,1,40
"Porphyromonas_asaccharolytica",0.543950478934003,16,"ThomasAM_2018a",4,1,40
"Roseburia_inulinivorans",0.565391412308356,14,"ThomasAM_2018a",4,1,40
"Gordonibacter_pamelaeae",0.450078583461587,23,"ThomasAM_2018a",4,1,40
"Clostridium_leptum",0.583763457962472,12,"ThomasAM_2018a",4,1,40
"Bacteroides_stercoris",0.684613436794743,7,"ThomasAM_2018a",4,1,40
"Mitsuokella_unclassified",0.223707172759531,34,"ThomasAM_2018a",4,1,40
"Pseudomonas_aeruginosa",0.313355100901718,28,"ThomasAM_2018a",4,1,40
"Bifidobacterium_catenulatum",0.3828141783306,26,"ThomasAM_2018a",4,1,40
"Odoribacter_splanchnicus",0.798100339753303,3,"ThomasAM_2018a",4,1,40
"Bifidobacterium_pseudocatenulatum",0.476483400605142,21,"ThomasAM_2018a",4,1,40
"Erysipelotrichaceae_bacterium_21_3",0.38550717500224,25,"ThomasAM_2018a",4,1,40
"Dorea_formicigenerans",0.500313434683058,17,"ThomasAM_2018a",4,1,40
"Bacteroides_massiliensis",0.478037375119949,20,"ThomasAM_2018a",4,1,40
"Ruminococcus_torques",0.776792490928972,4,"ThomasAM_2018a",4,1,40
"Subdoligranulum_unclassified",1.18096767394025,1,"ThomasAM_2018a",4,1,40
"Streptococcus_parasanguinis",0.482778837676048,18,"ThomasAM_2018a",4,1,40
"Bacteroides_caccae",0.645410548930198,9,"ThomasAM_2018a",4,1,40
"Collinsella_aerofaciens",0.775764794635797,5,"ThomasAM_2018a",4,1,40
"Alistipes_unclassified",0.295400175498779,30,"ThomasAM_2018a",4,1,40
"Bacteroides_thetaiotaomicron",0.935016898524779,2,"ThomasAM_2018a",4,1,40
"Odoribacter_unclassified",0.306909090710393,29,"ThomasAM_2018a",4,1,40
"Solobacterium_moorei",0.195674661941889,35,"ThomasAM_2018a",4,1,40
"Rothia_mucilaginosa",0.451534251233727,22,"ThomasAM_2018a",4,1,40
"Bifidobacterium_longum",0.754295827888762,6,"ThomasAM_2018a",4,1,40
"Streptococcus_australis",0.327706935654659,27,"ThomasAM_2018a",4,1,40
"Bacteroides_eggerthii",0.661544606009222,8,"ThomasAM_2018a",4,1,40
"Coprococcus_catus",0.547934406608875,15,"ThomasAM_2018a",4,1,40
"Bifidobacterium_adolescentis",0.629078632872004,10,"ThomasAM_2018a",4,1,40
"Olsenella_unclassified",0.147978677604383,38,"ThomasAM_2018a",4,1,40
"Clostridium_nexile",0.147250279894903,39,"ThomasAM_2018a",4,1,40
"Streptococcus_vestibularis",0.26471800986746,33,"ThomasAM_2018a",4,1,40
"Blautia_producta",0.290186895768919,31,"ThomasAM_2018a",4,1,40
"Prevotella_stercorea",0.160393774327154,37,"ThomasAM_2018a",4,1,40
"Fusobacterium_mortiferum",0.178945493250253,36,"ThomasAM_2018a",4,1,40
"Enterococcus_faecium",0.27853329478756,32,"ThomasAM_2018a",4,1,40
"Gemella_morbillorum",0.0773057463416124,40,"ThomasAM_2018a",4,1,40
"Morganella_morganii",0.418417619038043,24,"ThomasAM_2018a",4,1,40
"Desulfovibrio_desulfuricans",0.479535340754999,19,"ThomasAM_2018a",4,1,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.616901307209189,11,"ThomasAM_2018a",4,1,40
"Holdemania_filiformis",0.649188371215008,11,"ThomasAM_2018a",3,5,40
"Porphyromonas_asaccharolytica",0.481029759661782,20,"ThomasAM_2018a",3,5,40
"Roseburia_inulinivorans",0.814178851317782,4,"ThomasAM_2018a",3,5,40
"Gordonibacter_pamelaeae",0.43268697455851,21,"ThomasAM_2018a",3,5,40
"Clostridium_leptum",0.508768829458321,16,"ThomasAM_2018a",3,5,40
"Bacteroides_stercoris",0.617799269109881,13,"ThomasAM_2018a",3,5,40
"Mitsuokella_unclassified",0.200950753501924,34,"ThomasAM_2018a",3,5,40
"Pseudomonas_aeruginosa",0.346021329214447,27,"ThomasAM_2018a",3,5,40
"Bifidobacterium_catenulatum",0.546772330722851,15,"ThomasAM_2018a",3,5,40
"Odoribacter_splanchnicus",0.562237655588415,14,"ThomasAM_2018a",3,5,40
"Bifidobacterium_pseudocatenulatum",0.417974114396228,22,"ThomasAM_2018a",3,5,40
"Erysipelotrichaceae_bacterium_21_3",0.502380281631102,17,"ThomasAM_2018a",3,5,40
"Dorea_formicigenerans",0.494713599670476,18,"ThomasAM_2018a",3,5,40
"Bacteroides_massiliensis",0.646492900387215,12,"ThomasAM_2018a",3,5,40
"Ruminococcus_torques",0.91349621381399,3,"ThomasAM_2018a",3,5,40
"Subdoligranulum_unclassified",0.787390407691391,5,"ThomasAM_2018a",3,5,40
"Streptococcus_parasanguinis",0.372120658805533,24,"ThomasAM_2018a",3,5,40
"Bacteroides_caccae",0.776900760398582,6,"ThomasAM_2018a",3,5,40
"Collinsella_aerofaciens",1.02240198397879,2,"ThomasAM_2018a",3,5,40
"Alistipes_unclassified",0.311279606674152,29,"ThomasAM_2018a",3,5,40
"Bacteroides_thetaiotaomicron",0.664497950096133,10,"ThomasAM_2018a",3,5,40
"Odoribacter_unclassified",0.369513485196376,26,"ThomasAM_2018a",3,5,40
"Solobacterium_moorei",0.07760977464347,39,"ThomasAM_2018a",3,5,40
"Rothia_mucilaginosa",0.335338404089217,28,"ThomasAM_2018a",3,5,40
"Bifidobacterium_longum",1.21969045772963,1,"ThomasAM_2018a",3,5,40
"Streptococcus_australis",0.222782271276159,32,"ThomasAM_2018a",3,5,40
"Bacteroides_eggerthii",0.410103707229087,23,"ThomasAM_2018a",3,5,40
"Coprococcus_catus",0.485672759367324,19,"ThomasAM_2018a",3,5,40
"Bifidobacterium_adolescentis",0.702554919643568,8,"ThomasAM_2018a",3,5,40
"Olsenella_unclassified",0.26484715286087,30,"ThomasAM_2018a",3,5,40
"Clostridium_nexile",0.0152593344528829,40,"ThomasAM_2018a",3,5,40
"Streptococcus_vestibularis",0.171673338661318,37,"ThomasAM_2018a",3,5,40
"Blautia_producta",0.222718581039925,33,"ThomasAM_2018a",3,5,40
"Prevotella_stercorea",0.18911780454621,35,"ThomasAM_2018a",3,5,40
"Fusobacterium_mortiferum",0.105176928049569,38,"ThomasAM_2018a",3,5,40
"Enterococcus_faecium",0.224345053261643,31,"ThomasAM_2018a",3,5,40
"Gemella_morbillorum",0.183186100530222,36,"ThomasAM_2018a",3,5,40
"Morganella_morganii",0.371373253972678,25,"ThomasAM_2018a",3,5,40
"Desulfovibrio_desulfuricans",0.695647904022819,9,"ThomasAM_2018a",3,5,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.762013289841178,7,"ThomasAM_2018a",3,5,40
"Holdemania_filiformis",0.535987987251279,17,"ThomasAM_2018a",3,4,40
"Porphyromonas_asaccharolytica",0.702784186777005,5,"ThomasAM_2018a",3,4,40
"Roseburia_inulinivorans",0.62073323673365,12,"ThomasAM_2018a",3,4,40
"Gordonibacter_pamelaeae",0.491819185485902,19,"ThomasAM_2018a",3,4,40
"Clostridium_leptum",0.420147763561755,23,"ThomasAM_2018a",3,4,40
"Bacteroides_stercoris",0.563400627489907,14,"ThomasAM_2018a",3,4,40
"Mitsuokella_unclassified",0.277986360767332,29,"ThomasAM_2018a",3,4,40
"Pseudomonas_aeruginosa",0.431732796969029,22,"ThomasAM_2018a",3,4,40
"Bifidobacterium_catenulatum",0.538075190842615,16,"ThomasAM_2018a",3,4,40
"Odoribacter_splanchnicus",0.543374117652965,15,"ThomasAM_2018a",3,4,40
"Bifidobacterium_pseudocatenulatum",0.31261580973459,28,"ThomasAM_2018a",3,4,40
"Erysipelotrichaceae_bacterium_21_3",0.344436104385896,27,"ThomasAM_2018a",3,4,40
"Dorea_formicigenerans",0.677212511965274,7,"ThomasAM_2018a",3,4,40
"Bacteroides_massiliensis",0.532688394088183,18,"ThomasAM_2018a",3,4,40
"Ruminococcus_torques",0.691089481538166,6,"ThomasAM_2018a",3,4,40
"Subdoligranulum_unclassified",0.924387089060278,2,"ThomasAM_2018a",3,4,40
"Streptococcus_parasanguinis",0.469969580583295,20,"ThomasAM_2018a",3,4,40
"Bacteroides_caccae",0.632429117867074,11,"ThomasAM_2018a",3,4,40
"Collinsella_aerofaciens",0.844250615919372,3,"ThomasAM_2018a",3,4,40
"Alistipes_unclassified",0.252608729525069,31,"ThomasAM_2018a",3,4,40
"Bacteroides_thetaiotaomicron",0.676460428683847,8,"ThomasAM_2018a",3,4,40
"Odoribacter_unclassified",0.202745514079429,36,"ThomasAM_2018a",3,4,40
"Solobacterium_moorei",0.165671729889015,37,"ThomasAM_2018a",3,4,40
"Rothia_mucilaginosa",0.409782941547672,24,"ThomasAM_2018a",3,4,40
"Bifidobacterium_longum",1.05791837109154,1,"ThomasAM_2018a",3,4,40
"Streptococcus_australis",0.23637483805116,34,"ThomasAM_2018a",3,4,40
"Bacteroides_eggerthii",0.584975835103035,13,"ThomasAM_2018a",3,4,40
"Coprococcus_catus",0.669920594028105,9,"ThomasAM_2018a",3,4,40
"Bifidobacterium_adolescentis",0.710746240081991,4,"ThomasAM_2018a",3,4,40
"Olsenella_unclassified",0.346174335118787,26,"ThomasAM_2018a",3,4,40
"Clostridium_nexile",0.121129242776493,40,"ThomasAM_2018a",3,4,40
"Streptococcus_vestibularis",0.240482276881306,32,"ThomasAM_2018a",3,4,40
"Blautia_producta",0.238869279180486,33,"ThomasAM_2018a",3,4,40
"Prevotella_stercorea",0.162451301191182,38,"ThomasAM_2018a",3,4,40
"Fusobacterium_mortiferum",0.270458831542095,30,"ThomasAM_2018a",3,4,40
"Enterococcus_faecium",0.213465006830669,35,"ThomasAM_2018a",3,4,40
"Gemella_morbillorum",0.134966848751189,39,"ThomasAM_2018a",3,4,40
"Morganella_morganii",0.385682245554993,25,"ThomasAM_2018a",3,4,40
"Desulfovibrio_desulfuricans",0.453235361820398,21,"ThomasAM_2018a",3,4,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.647208968982071,10,"ThomasAM_2018a",3,4,40
"Holdemania_filiformis",0.47314671010236,17,"ThomasAM_2018a",3,3,40
"Porphyromonas_asaccharolytica",0.245042935701039,31,"ThomasAM_2018a",3,3,40
"Roseburia_inulinivorans",0.674889505392919,10,"ThomasAM_2018a",3,3,40
"Gordonibacter_pamelaeae",0.684105584668302,9,"ThomasAM_2018a",3,3,40
"Clostridium_leptum",0.416188190850107,22,"ThomasAM_2018a",3,3,40
"Bacteroides_stercoris",0.605545747361021,13,"ThomasAM_2018a",3,3,40
"Mitsuokella_unclassified",0.193352903257814,35,"ThomasAM_2018a",3,3,40
"Pseudomonas_aeruginosa",0.337430450560401,24,"ThomasAM_2018a",3,3,40
"Bifidobacterium_catenulatum",0.6394540684407,11,"ThomasAM_2018a",3,3,40
"Odoribacter_splanchnicus",0.828366306413595,5,"ThomasAM_2018a",3,3,40
"Bifidobacterium_pseudocatenulatum",0.319563389005555,25,"ThomasAM_2018a",3,3,40
"Erysipelotrichaceae_bacterium_21_3",0.313261174152823,26,"ThomasAM_2018a",3,3,40
"Dorea_formicigenerans",0.544654134280109,14,"ThomasAM_2018a",3,3,40
"Bacteroides_massiliensis",0.416853388112446,21,"ThomasAM_2018a",3,3,40
"Ruminococcus_torques",0.761352727713362,7,"ThomasAM_2018a",3,3,40
"Subdoligranulum_unclassified",0.931430279698981,3,"ThomasAM_2018a",3,3,40
"Streptococcus_parasanguinis",0.430672381147914,19,"ThomasAM_2018a",3,3,40
"Bacteroides_caccae",0.75562784560626,8,"ThomasAM_2018a",3,3,40
"Collinsella_aerofaciens",1.01028327621639,2,"ThomasAM_2018a",3,3,40
"Alistipes_unclassified",0.226593679126194,32,"ThomasAM_2018a",3,3,40
"Bacteroides_thetaiotaomicron",0.795993003868801,6,"ThomasAM_2018a",3,3,40
"Odoribacter_unclassified",0.447362015112159,18,"ThomasAM_2018a",3,3,40
"Solobacterium_moorei",0.298525739112614,27,"ThomasAM_2018a",3,3,40
"Rothia_mucilaginosa",0.383734177563648,23,"ThomasAM_2018a",3,3,40
"Bifidobacterium_longum",1.23295438435574,1,"ThomasAM_2018a",3,3,40
"Streptococcus_australis",0.266052419392949,29,"ThomasAM_2018a",3,3,40
"Bacteroides_eggerthii",0.42844671686955,20,"ThomasAM_2018a",3,3,40
"Coprococcus_catus",0.507796916180271,16,"ThomasAM_2018a",3,3,40
"Bifidobacterium_adolescentis",0.920690754414581,4,"ThomasAM_2018a",3,3,40
"Olsenella_unclassified",0.27632486572316,28,"ThomasAM_2018a",3,3,40
"Clostridium_nexile",0.0912631537979586,40,"ThomasAM_2018a",3,3,40
"Streptococcus_vestibularis",0.209258449514294,34,"ThomasAM_2018a",3,3,40
"Blautia_producta",0.163276885526831,37,"ThomasAM_2018a",3,3,40
"Prevotella_stercorea",0.106840761686697,39,"ThomasAM_2018a",3,3,40
"Fusobacterium_mortiferum",0.224522643061503,33,"ThomasAM_2018a",3,3,40
"Enterococcus_faecium",0.188289703859436,36,"ThomasAM_2018a",3,3,40
"Gemella_morbillorum",0.129600090347471,38,"ThomasAM_2018a",3,3,40
"Morganella_morganii",0.260061519686128,30,"ThomasAM_2018a",3,3,40
"Desulfovibrio_desulfuricans",0.539329328343309,15,"ThomasAM_2018a",3,3,40
"Lachnospiraceae_bacterium_7_1_58FAA",0.624201470626974,12,"ThomasAM_2018a",3,3,40
"Holdemania_filiformis",0.829223623508137,6,"ThomasAM_2018a",3,2,40
"Porphyromonas_asaccharolytica",0.663530663202885,12,"ThomasAM_2018a",3,2,40
"Roseburia_inulinivorans",0.664988310305826,11,"ThomasAM_2018a",3,2,40
"Gordonibacter_pamelaeae",0.519666766219889,18,"ThomasAM_2018a",3,2,40
"Clostridium_leptum",0.333484895234752,24,"ThomasAM_2018a",3,2,40
"Bacteroides_stercoris",0.683512271967667,10,"ThomasAM_2018a",3,2,40
"Mitsuokella_unclassified",0.176441276036583,32,"ThomasAM_2018a",3,2,40
"Pseudomonas_aeruginosa",0.16780387100476,34,"ThomasAM_2018a",3,2,40
"Bifidobacterium_catenulatum",0.373692850894823,23,"ThomasAM_2018a",3,2,40
"Odoribacter_splanchnicus",0.780028124103651,8,"ThomasAM_2018a",3,2,40
"Bifidobacterium_pseudocatenulatum",0.283553323511302,26,"ThomasAM_2018a",3,2,40
"Erysipelotrichaceae_bacterium_21_3",0.332990902263794,25,"ThomasAM_2018a",3,2,40
"Dorea_formicigenerans",0.540900172408564,16,"ThomasAM_2018a",3,2,40
"Bacteroides_massiliensis",0.516272014465925,19,"ThomasAM_2018a",3,2,40
"Ruminococcus_torques",0.786280029123082,7,"ThomasAM_2018a",3,2,40
